0,1,2,3,4
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W1', 0.03400297169386303, [0.4127728151747112]]","['Wp3', -0.03385955241727392, [0.8681493130814134]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W3', 0.026089019065260045, [0.7794406959367639]]","['Wp3', -0.04653516540862661, [0.25573241414403003]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.04999990000006667, [0.13769813382726326]]","['Wp1', -0.09999993750000627, [2.785803414903464]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04069253797314999, [2.518329909170775]]","['Wp1', -0.09394117724143612, [1.5166257047494225]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.018666419450406826, [1.1587380452217269]]","['Wp1', -0.07752957627308905, [1.3231600613520322]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W1', 0.049950000483413096, [1.8844573415869075]]","['Wp1', -0.3999997777777969, [0.6248492938777394]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W1', 0.09990000141776083, [2.228581384049909]]","['Wp1', -0.2999998125000173, [1.8851256931220481]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W1', 0.149850006370964, [1.735894089834574]]","['Wp1', -0.19999985714287558, [0.20710208318562023]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.19980000012760663, [0.9593670474447769]]","['Wp1', -0.09999991666668244, [0.15643646608422493]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W1', 0.034511112968930314, [2.0650778359028057]]","['Wp1', -0.37814431011412564, [1.325015103180909]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W1', 0.06902222594038762, [0.06447880237377146]]","['Wp1', -0.28158310066396497, [0.24365764620760502]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W1', 0.10353333890679094, [0.5642348289904237]]","['Wp1', -0.18601156995191315, [0.2454357319051085]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.1380444518757219, [0.5249372904566361]]","['Wp1', -0.09189362372408068, [0.22841836858325104]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W1', 0.020586472167885374, [0.8769935513332457]]","['Wp1', -0.3150856754704416, [0.6467866432414764]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W1', 0.04117294433413688, [2.0791687238765593]]","['Wp1', -0.2287714446622174, [3.061176616536481]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W1', 0.0617594165012053, [0.6159337500802927]]","['Wp1', -0.1464688435853695, [2.2106612894570756]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.08234588866827375, [1.0355816093712484]]","['Wp1', -0.06962360358178349, [0.7183493565310354]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W1', 0.019074795625194402, [0.004579462005771572]]","['Wp1', -0.14852901129122825, [0.6327739977293372]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W1', 0.028612193472105297, [0.3182147939385919]]","['Wp1', -0.0887700001443264, [1.2579962812199244]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W1', 0.03814959125035281, [1.3387214808020078]]","['Wp1', -0.03928133333894882, [0.07449768653126378]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.050000000000000044, [1.85754054946542]]","['Wp1', -0.09999993750001324, [1.1083593685919466]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04069253798021902, [0.8151924311447314]]","['Wp1', -0.09394117724143566, [0.07576584827746852]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.05000000000000003, [2.649040771460582]]","['Wp1', -0.07752957627308872, [1.1299373652328666]]"
"['phi plus, i phi minus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.04999999999999993, [2.7386108016062765]]","['Wp2', -0.20980751236401518, [1.989426146561513]]"
"['phi plus, i phi minus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04369096978817533, [0.509860935186563]]","['Wp2', -0.1990950007181293, [1.9410003397190847]]"
"['phi plus, i phi minus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.028004316971037654, [1.4872652682098362]]","['Wp2', -0.1680114976527396, [1.361701314891761]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.02161190309206378, [1.0061455136524402]]","['Wp1', -0.02787177752900878, [2.033759865796431]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.03349944048736679, [0.8929460409101551]]","['Wp1', -0.013278918478425036, [0.07559361768443501]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.018666419450385274, [0.8978105618621836]]","['Wp1', -0.03715199590887987, [2.5202991294494814]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.034876007537744606, [1.7089892143090646]]","['Wp1', -0.02736557873283592, [2.2283910497411505]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W2', 0.03477240930630217, [2.215936073243544]]","['Wp1', -0.027526271894441463, [0.013009433178650918]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W1', 0.022135950725871725, [2.9938024746535294]]","['Wp1', -0.0902578374274378, [0.8597987725396948]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W1', 0.01967640064481839, [2.111070643854328]]","['Wp1', -0.027724634504719722, [1.1648825551373228]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W1', 0.01721685057139404, [2.567526137284143]]","['Wp1', -0.012057279936805054, [1.855198985734702]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.014757300483613773, [1.9317478749981232]]","['Wp1', -0.04281905968603008, [0.5984932188925467]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 18.045836623610466)]","[0.5, 0.5]","['W1', 0.0122977504033448, [1.3468867271888136]]","['Wp1', -0.08616174518665529, [2.308050371734926]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W2', 0.020586472188413373, [0.9578898731534051]]","['Wp1', -0.2163508227985197, [1.4980034614019102]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W2', 0.04117294434685606, [2.7362669180892865]]","['Wp1', -0.14255016415444352, [1.8934502550948917]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W2', 0.061759416501205304, [1.0619879810768922]]","['Wp1', -0.07400675421861974, [1.018987353303913]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.057400746721119535, [1.4892122628799298]]","['Wp1', -0.012103965587842547, [0.5685811099256806]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.047833955594580924, [2.4531602565168193]]","['Wp1', -0.03590596184946546, [2.1533188727132977]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W2', 0.0190747956251764, [2.01144985902827]]","['Wp1', -0.23366316541209364, [0.5997324713793967]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W2', 0.028612193437764593, [2.6565748850554116]]","['Wp1', -0.1581539975321608, [0.27510016644161395]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W2', 0.03814959125036618, [0.3104963753197127]]","['Wp1', -0.09177997385082909, [0.39178096742729895]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 54.022918311805235)]","[0.5, 0.5]","['W2', 0.047686989062941, [0.9298146011966624]]","['Wp1', -0.036113803911725105, [0.8495476781834186]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 72.01145915590261)]","[0.5, 0.5]","['W2', 0.012220424831878449, [2.56310057254096]]","['Wp1', -0.08627110005803036, [1.5013649508447775]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.021611903092668642, [2.0651526715439106]]","['Wp1', -0.027871777529008837, [0.26566752353242523]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.03349944048739534, [0.9903430424447692]]","['Wp1', -0.013278918478425022, [0.0680664862910293]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.10814362755801836, [0.7590827056278628]]","['Wp1', -0.06682572369554136, [0.005827342523361635]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.018666419450385136, [2.4371070543484814]]","['Wp1', -0.037151995908874705, [0.9195089972198591]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.03487600753776398, [2.5043853693945937]]","['Wp1', -0.027365578732834933, [1.2355788320102141]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W2', 0.03477240930630219, [0.26973508326026185]]","['Wp1', -0.027526271894437404, [1.1818608920559615]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.4, 0.6]","['W6', 0.05000000000000012, [2.978311610135947]]","['Wp1', -0.1327176537737646, [2.23225045831328]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W3', 0.12499999999999996, [1.3188124558172303]]","['Wp1', -0.08071891388302656, [2.784353592734121]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.04999993333966449, [2.6859377302407434]]","['Wp3', -0.1283881293530903, [0.8235847550333241]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.12499987500008328, [0.4301010612445756]]","['Wp3', -0.037846906372674426, [2.9716677211934037]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04369096978817516, [3.0890351911164937]]","['Wp3', -0.11970359061280253, [2.740189990247972]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.11336567246605142, [2.43829899806802]]","['Wp3', -0.033116972978322765, [2.3708654312020765]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.028004316971037516, [1.318611745264489]]","['Wp3', -0.09528064136972304, [0.8039021028489587]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.08583302431298132, [0.4762148189369306]]","['Wp3', -0.019815216214864283, [0.053096958506104776]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W6', 0.03400297169387113, [1.5478944381930202]]","['Wp2', -0.0338595524172694, [0.8796547354224517]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W6', 0.026089019065259997, [2.549847057961708]]","['Wp2', -0.046535165408614305, [0.8907682178105387]]"
"['psi plus, i psi minus', 'phi minus, psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.04999993333336544, [0.2970196278634827]]","['Wp3', -0.20980751236401424, [0.6318121988381797]]"
"['psi plus, i psi minus', 'phi minus, psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.049999999999999906, [0.7384432437502805]]","['Wp3', -0.19909500071816055, [1.3308022672961728]]"
"['psi plus, i psi minus', 'phi minus, psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.02800431697103771, [1.6649603351001787]]","['Wp3', -0.16801149765278833, [0.8420332548741375]]"
"['psi plus, i psi minus', 'phi minus, psi plus']","[(29.999999999999996, 54.022918311805235)]","[0.4, 0.6]","['W3', 0.049999999999999975, [2.681619023208214]]","['Wp3', -0.11931071910170987, [0.36958204608932516]]"
"['psi plus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.049999933333365415, [2.838988567736177]]","['Wp2', -0.20980751236393377, [2.3101453006988155]]"
"['psi plus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.043690969788175216, [0.4485066146758988]]","['Wp2', -0.19909500071817082, [0.20130541172501248]]"
"['psi plus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.02800431697103757, [0.012186675592197467]]","['Wp2', -0.16801149765274412, [0.3458813598031871]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.049999900000066655, [2.853895246077175]]","['Wp1', -0.09999993750001042, [0.5988586255901621]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04069253797293945, [1.9974486739770019]]","['Wp1', -0.09394117724143608, [1.8183590816634936]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.018666419499721518, [1.7394576688184133]]","['Wp1', -0.07752957627306621, [0.7127873757202458]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W2', 0.049950075191591184, [0.5758863331746683]]","['Wp1', -0.3999997777777606, [1.4280346319936468]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W2', 0.09990000256128992, [2.6948072088287414]]","['Wp1', -0.29999981250001856, [0.4875944314751303]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W2', 0.1498500016701575, [1.1987980171158201]]","['Wp1', -0.1999998571428736, [0.2444491952153839]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.19999999999999996, [0.9848158982864608]]","['Wp1', -0.09999991666668281, [2.8133386148026176]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W2', 0.03451111314052075, [1.3177681394529075]]","['Wp1', -0.37814431011412597, [0.19089128128277602]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W2', 0.06902222593786062, [2.255419803226825]]","['Wp1', -0.28158310066396475, [1.3979409963025036]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W2', 0.10353333890679373, [1.9500938944463946]]","['Wp1', -0.1860115699519143, [1.3715695470482947]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.1380444518776497, [1.8886906767383427]]","['Wp1', -0.09189362372408065, [1.678683886895274]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W2', 0.020586472167068604, [2.0421453546942177]]","['Wp1', -0.3150856754704392, [0.29882822916189333]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W2', 0.04117294433413797, [1.0055531553398152]]","['Wp1', -0.22877144466220345, [1.0460829668018994]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W2', 0.06175941650120529, [1.3495741026017007]]","['Wp1', -0.14646884358538204, [1.3243827935075907]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.08234588866827373, [1.1325081212846289]]","['Wp1', -0.06962360358178431, [0.11025323594340783]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W2', 0.019074795625866104, [1.6465789675267224]]","['Wp1', -0.14852901129122825, [2.240266433045626]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W2', 0.028612193437771865, [0.4760777729672363]]","['Wp1', -0.08877000014434452, [2.1375144005238775]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W1', 0.0572243868755292, [0.10063922175300832]]","['Wp1', -0.03928133333894881, [2.6130953738843927]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.04999990000006675, [0.3080718197260499]]","['Wp1', -0.09999993750001315, [0.2131651014577773]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04069253797284059, [1.657683889179919]]","['Wp1', -0.0939411772414361, [1.5229388073579353]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.01866641945038512, [0.4414210856288648]]","['Wp1', -0.07752957627308901, [1.6904260261556234]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.04999993333336544, [2.7046949650574343]]","['Wp2', -0.128388129353098, [0.7049204992186235]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W4', 0.12499987500008322, [1.3073362184718433]]","['Wp2', -0.03784690637252927, [3.1198692425754584]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04369096978817527, [1.3775361248011844]]","['Wp2', -0.11970359061281234, [0.4765137282108043]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.11336567246605203, [1.820516419877578]]","['Wp2', -0.033116972978329155, [1.022998691385791]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.02800431697103896, [0.3222708210710867]]","['Wp2', -0.09528064136971129, [1.0050278574724814]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W4', 0.08583302431299245, [0.1580918405919669]]","['Wp2', -0.01981521621489265, [1.0834508600938433]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W2', 0.034002971693864154, [1.222783085158152]]","['Wp3', -0.033859552417253136, [2.807749181200934]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W2', 0.026089019065259997, [1.3136602968242765]]","['Wp3', -0.04653516540855562, [1.156397610574817]]"
"['phi minus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999993333336541, [1.736182859306219]]","['Wp2', -0.04383353611141211, [1.2641746610568416]]"
"['phi minus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04369096979320776, [2.5110190054365873]]","['Wp2', -0.034625379891666475, [1.4919288662915413]]"
"['phi minus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.02800431697103758, [1.8864917107423091]]","['Wp1', -0.11156069941840359, [2.8060679804265476]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999993333336541, [1.8496981959676795]]","['Wp2', -0.0327820160176575, [1.4854151401032212]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W2', 0.026089100896953224, [0.7390538335532603]]","['Wp2', -0.09150620998197749, [1.9553652939970079]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04369096978820762, [0.46628853751047833]]","['Wp2', -0.018624988574214095, [0.4072059893999428]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.03405248322601591, [1.0600334569509764]]","['Wp2', -0.07768030285461042, [1.438556265496705]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.02800431697103776, [1.343661054819813]]","['Wp1', -0.047485091425579926, [2.9565688605158718]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.055966216390706425, [1.4598828728821793]]","['Wp2', -0.038279063439183275, [2.3621827397775172]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.12499999999999992, [0.4978855365088099]]","['Wp1', -0.03844005665668662, [0.8277697371626378]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W4', 0.034002971717464414, [2.897164802985642]]","['Wp1', -0.07776696430613236, [1.370456961440655]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W4', 0.026089019065259983, [0.9515722127241597]]","['Wp1', -0.09150635094608997, [0.1870358760928795]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.049999933333365394, [0.7020546560817783]]","['Wp3', -0.1283881293530572, [0.9183106959862691]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.12499987500008329, [2.739402072200859]]","['Wp3', -0.03784690637269404, [1.4956116090139802]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04369096978817521, [1.3899918668761948]]","['Wp3', -0.11970359061280575, [0.09362719540387285]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W4', 0.11336567246605056, [2.6781802980796505]]","['Wp2', -0.03311697297834135, [2.196212049622205]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.028004316971037578, [1.0781799106205554]]","['Wp3', -0.09528064136972209, [2.1061427902682506]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.08583302431298134, [1.3839584214324325]]","['Wp3', -0.019815216214896174, [1.4460449275579699]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W4', 0.034002971693862995, [0.7722112664996278]]","['Wp1', -0.03385955241726935, [1.0800902387791165]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W4', 0.026089019065259986, [1.5071191904979293]]","['Wp1', -0.04653516540862487, [0.9530807023676144]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999993333336552, [0.03211204093111447]]","['Wp3', -0.12838812935309885, [0.1913642692348463]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W4', 0.1249998750000833, [2.842875395590681]]","['Wp2', -0.03784690637268519, [1.7551875508632806]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.043690969788175306, [2.7049446781555044]]","['Wp3', -0.11970359061273507, [0.4890669121415831]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W5', 0.11336567246605066, [1.6126185968301963]]","['Wp3', -0.033116972978340924, [0.05827410718775142]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.02800431697206953, [0.8402667296217026]]","['Wp3', -0.09528064136967059, [1.2576022648682241]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W5', 0.08583302431298136, [2.6932352389666216]]","['Wp2', -0.019815216214895036, [2.1716573639808496]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 72.01145915590261)]","[0.4, 0.6]","['W6', 0.05000000000000006, [0.7871068643737317]]","['Wp1', -0.0430193093879594, [1.5685598880186922]]"
