0,1,2,3,4
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.08583302431298137, [2.058155410436076]]","['Wp2', -0.019815216214841995, [1.7056281811131853]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W1', 0.03400297169386306, [1.034862051890164]]","['Wp3', -0.03385955241716422, [0.6215657526825155]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W1', 0.026089019065259997, [0.32714041476108424]]","['Wp3', -0.046535165408624235, [0.24074148553032124]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W1', 0.049950062876118605, [1.6706460346272358]]","['Wp1', -0.39999977777779694, [1.536805974700259]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W1', 0.034511112968948154, [0.7214674516742315]]","['Wp1', -0.3781443101141234, [0.8558624424890995]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W1', 0.02058647216706844, [1.2514236298720645]]","['Wp1', -0.31508567547044164, [1.1050103495269932]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 72.01145915590261)]","[0.1, 0.9]","['W2', 0.021996764697381203, [3.084891714838261]]","['Wp1', -0.09688361251404598, [2.0818475198736373]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W1', 0.09990000094291246, [1.32778941]]","['Wp1', -0.2999998124998936, [1.9974911924840497]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W3', 0.09999999999999998, [2.477375249835706]]","['Wp1', -0.28158310066396475, [1.699763375732399]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W1', 0.04117294433413828, [1.343953408061196]]","['Wp1', -0.22877144466221386, [0.884446484420093]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W1', 0.019074795625176402, [2.348042084687346]]","['Wp1', -0.14852901129122664, [2.0195813594525043]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W1', 0.14985000021252473, [1.30210619]]","['Wp1', -0.1999998571428616, [2.34066643]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W1', 0.10353333890679113, [0.17854366463677604]]","['Wp1', -0.1860115699519116, [0.5283158859959843]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W1', 0.06175941650120529, [1.9769188647197669]]","['Wp1', -0.14646884358537582, [0.8669645379513927]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W1', 0.0286121934377646, [1.5468513205756222]]","['Wp1', -0.08877000014434441, [0.3110247361455776]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.049999900000066655, [2.9558657953533762]]","['Wp1', -0.09999993750001383, [0.08981074021345475]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04069253797284045, [0.8091844772218376]]","['Wp1', -0.09394117724143611, [1.9131784160858183]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.018666419450434832, [0.08963855722590658]]","['Wp1', -0.07752957627308851, [2.10746978969111]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.19980000003335532, [1.7860057803316258]]","['Wp1', -0.09999991666668283, [0.83374459]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.13804445187572134, [1.0239677620839285]]","['Wp1', -0.09189362372408011, [1.6774107868352461]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.08234588866827379, [1.423697601699005]]","['Wp1', -0.06962360358178435, [0.36155436614526654]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W1', 0.03814959125035351, [2.0140970672399034]]","['Wp1', -0.039281333338948565, [0.602522651074612]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.049999900001120645, [0.017717854969286198]]","['Wp1', -0.0999999375000137, [1.3554046485886244]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04069253797284514, [1.708658830474299]]","['Wp1', -0.09394117724143608, [0.16811990912491492]]"
"['phi plus, i phi minus', 'psi plus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.05000000000000003, [2.066848491248141]]","['Wp1', -0.07752957627297533, [0.2684885265649565]]"
"['phi plus, i phi minus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.04999999999999993, [2.8959906521368204]]","['Wp2', -0.20980751236401415, [1.5371529518189038]]"
"['phi plus, i phi minus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04999999999999993, [2.7968979073238276]]","['Wp2', -0.19909500071816796, [2.4817170378992373]]"
"['phi plus, i phi minus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.02800431697103785, [1.0351580569730674]]","['Wp2', -0.16801149765278614, [1.7923053404563085]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W1', 0.022135950725532066, [1.193689384136173]]","['Wp1', -0.09025783742743781, [2.1156391442987394]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W2', 0.02058647216776511, [1.52594425904954]]","['Wp1', -0.21635082279851975, [0.8000431757934429]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W1', 0.019676400644857733, [1.5120231204313097]]","['Wp1', -0.027724634504714185, [1.4228488628618017]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W2', 0.041172944334139094, [1.552844789849862]]","['Wp1', -0.14255016415444355, [2.1692740306378204]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W2', 0.019074795625176402, [1.556784897408305]]","['Wp1', -0.233663165412094, [1.8861948237805988]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W1', 0.017216850564216124, [2.4092827311729916]]","['Wp1', -0.012057279936807996, [0.6372264551111035]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W2', 0.06175941650120594, [1.511527846117942]]","['Wp1', -0.07400675421861971, [2.0316636043430427]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W2', 0.028612193437764586, [1.6745541011395697]]","['Wp1', -0.15815399753216092, [2.0858071043483215]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.04999990000006865, [0.3429960613617843]]","['Wp1', -0.027871777529009413, [2.963186431956663]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.033499440487366784, [1.960077497809048]]","['Wp1', -0.013278918478425016, [2.3656735789947474]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.018666419450385066, [2.3504834305536297]]","['Wp1', -0.0371519959088831, [2.6951003674847565]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 54.022918311805235)]","[0.4, 0.6]","['W5', 0.04999999999999995, [1.2466856900354157]]","['Wp1', -0.09385653788078234, [3.067859566652381]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.014757300484162933, [1.2281387111202116]]","['Wp1', -0.04281905968602803, [1.1294340593465648]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.05740074671349673, [1.6238225500803851]]","['Wp1', -0.012103965587825088, [1.1493140736093543]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W2', 0.038149591276203695, [1.6415197053706783]]","['Wp1', -0.09177997385082183, [0.5888881851953074]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.02161190309206409, [1.4740298400174088]]","['Wp1', -0.0278717775290094, [0.6114168938110836]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.03349944048736676, [2.6286123178733707]]","['Wp1', -0.01327891847842505, [1.5023522262324176]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.01866641945038512, [1.4825245834763126]]","['Wp1', -0.037151995908859106, [1.7512514578309772]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.03487600753774461, [2.8188753486313516]]","['Wp1', -0.027365578732835745, [2.03861173020355]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W2', 0.03477240930630218, [0.7542220337846933]]","['Wp1', -0.027526271894440894, [0.03418379697643908]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 18.045836623610466)]","[0.5, 0.5]","['W1', 0.012297750403011485, [3.101995242441792]]","['Wp1', -0.08616174518665562, [0.26739386379125096]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.04783395560110415, [2.9155827989701506]]","['Wp1', -0.03590596184946393, [2.7328324918080846]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 54.022918311805235)]","[0.5, 0.5]","['W2', 0.04768698906684839, [1.7148132042956974]]","['Wp1', -0.03611380391172251, [1.9173403315562474]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(45.0, 72.01145915590261)]","[0.5, 0.5]","['W2', 0.01222042483199252, [0.16790735577554441]]","['Wp1', -0.08627110005807029, [0.8095384077339381]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.03487600753774462, [1.9043689455149941]]","['Wp1', -0.027365578732835745, [1.048316436806025]]"
"['psi plus, i psi minus', 'phi plus, phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W2', 0.03477240930634983, [2.27316954329111]]","['Wp1', -0.0275262718944421, [0.9808001296881295]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.04999993333391467, [0.942726528601642]]","['Wp3', -0.12838812935309052, [2.0848922760066992]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04369096978873846, [2.6960513383781324]]","['Wp3', -0.11970359061279978, [2.421691085672449]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.028004316971037557, [0.9536811331173043]]","['Wp3', -0.09528064136960067, [1.6088896093843035]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W2', 0.12499987500008322, [0.7846608905945275]]","['Wp3', -0.03784690637269448, [1.98721148514989]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567246605084, [2.1015535316902487]]","['Wp3', -0.033116972978115715, [1.708067184949148]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.0858330243129824, [0.8185864499965261]]","['Wp3', -0.019815216214888895, [2.4022365354501303]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W2', 0.03400297169386296, [2.579051302878308]]","['Wp2', -0.033859552417278005, [2.3171096429378486]]"
"['psi plus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W6', 0.026089019065260004, [3.1156551626694187]]","['Wp2', -0.046535165408612855, [3.047435852344031]]"
"['psi plus, i psi minus', 'phi minus, psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.049999933333365415, [0.946579809290331]]","['Wp3', -0.2098075123640125, [1.4653358546275932]]"
"['psi plus, i psi minus', 'phi minus, psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04369096978817527, [2.143068310657246]]","['Wp3', -0.19909500071817077, [0.23767590175221293]]"
"['psi plus, i psi minus', 'phi minus, psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.028004316971037557, [1.2945294646927874]]","['Wp3', -0.16801149765278053, [0.2376122119966698]]"
"['psi plus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.049999933333365415, [0.49089749919318154]]","['Wp2', -0.20980751236401285, [0.8706387657560721]]"
"['psi plus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04369096978817516, [0.9765958787456989]]","['Wp2', -0.19909500071816583, [0.23403870507555424]]"
"['psi plus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.028004316971128526, [1.5159133245539604]]","['Wp2', -0.16801149765278572, [0.5986335268342271]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W2', 0.04995014828483307, [0.08797686423486732]]","['Wp1', -0.39999977777779694, [1.7885510089340027]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W2', 0.034511112968930314, [2.1306015343340636]]","['Wp1', -0.3781443101141259, [0.5847522308370985]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W2', 0.02058647216706865, [0.871541804752852]]","['Wp1', -0.3150856754704417, [1.2798575423303873]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W2', 0.09990000001786162, [2.214589040843193]]","['Wp1', -0.2999998125000186, [1.575561945642215]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W2', 0.06902222593786068, [0.18134449193939403]]","['Wp1', -0.28158310066396497, [0.16867315102249753]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W2', 0.04117294434500971, [0.6720220621464827]]","['Wp1', -0.22877144466221755, [1.9878487875217097]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W2', 0.019074795625176746, [0.1384068270757224]]","['Wp1', -0.1485290112912282, [1.351777852592521]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W2', 0.14985000005830926, [1.4486446177663561]]","['Wp1', -0.19999985714287555, [2.2001992465243436]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W2', 0.10353333890685522, [1.548879854683743]]","['Wp1', -0.1860115699519146, [0.7139503468485123]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W1', 0.1441053051698743, [0.5958144639887754]]","['Wp1', -0.14646884358537865, [3.045062035196413]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W2', 0.028612193437788584, [1.9137601355959293]]","['Wp1', -0.08877000014434228, [1.1355577803385566]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.049999900000066655, [1.093566255207905]]","['Wp1', -0.09999993750001406, [1.7792226751516529]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04069253797284046, [2.449332202837754]]","['Wp1', -0.09394117724141408, [2.8412909182523687]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.018666419450385066, [1.8090891959698565]]","['Wp1', -0.07752957627306153, [2.282189990805819]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.19980000032600817, [0.9926902012520198]]","['Wp1', -0.09999991666668283, [1.041514977411519]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.1380444518757213, [1.2870730395089889]]","['Wp1', -0.09189362372408066, [1.284874253128318]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.08234588869314226, [1.46155610534025]]","['Wp1', -0.06962360358171937, [0.9429519834955997]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W2', 0.0381495912503528, [1.8965289674018349]]","['Wp1', -0.0392813333389488, [1.7386984222645814]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.050000000000000044, [0.9768150160088006]]","['Wp1', -0.09999993749999503, [2.3140677469897906]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04069253798021902, [2.3509587290255114]]","['Wp1', -0.09394117724143186, [1.047407412801924]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.0186664194503883, [3.0469347080705136]]","['Wp1', -0.07752957627308786, [0.3940137780404652]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.4, 0.6]","['W2', 0.05000000000000015, [1.284720733870851]]","['Wp1', -0.05581569022115588, [2.9892326013696637]]"
"['psi plus, i psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 90.0)]","[0.4, 0.6]","['W1', 0.02161178185850111, [0.4097739949150498]]","['Wp1', -0.029128784747791986, [2.626431625427364]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.04999993333336544, [0.5683761438019107]]","['Wp2', -0.1283881293529139, [2.5817696688419365]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.049999999999999975, [1.1929463213157696]]","['Wp2', -0.11970359061282135, [1.2013246024820305]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.04999999999999993, [3.1205328424509555]]","['Wp2', -0.09528064136971987, [1.333092503301432]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W2', 0.12499987500008322, [0.2623134738513862]]","['Wp2', -0.03784690637237994, [1.40104913622987]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W4', 0.11336567246619564, [0.10389296167727688]]","['Wp2', -0.03311697297830378, [0.23510811021892755]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.08583302431298132, [2.7413582493480213]]","['Wp1', -0.019815216214851522, [1.3417229822295424]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W2', 0.03400297169386293, [0.9176251873737357]]","['Wp3', -0.03385955241727936, [1.348966425699185]]"
"['psi plus, i psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W4', 0.026089019065260233, [2.909450759063327]]","['Wp3', -0.04653516540861184, [1.5088390762723718]]"
"['phi minus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.049999933333365415, [2.607539202145716]]","['Wp2', -0.043833536112694305, [2.4032107759414996]]"
"['phi minus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04369096978817523, [1.0078144212403388]]","['Wp2', -0.03462537989162427, [1.427819496680983]]"
"['phi minus, i psi minus', 'phi plus, phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.028004316971037585, [2.0668845530734683]]","['Wp1', -0.11156069941874028, [3.0708061017681336]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999993333336723, [2.5478862587383495]]","['Wp2', -0.03278201601758619, [2.848473771027021]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.05, [3.132990988839881]]","['Wp2', -0.018624988574811444, [1.0880933811192]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.02800431697106976, [0.9217530124414914]]","['Wp1', -0.04748509142560427, [3.0750333660040385]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(14.999999999999998, 18.045836623610466)]","[0.5, 0.5]","['W4', 0.03030136781055405, [2.709909831592113]]","['Wp2', -0.02433254077944648, [2.2904352579175997]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(14.999999999999998, 90.0)]","[0.5, 0.5]","['W2', 0.03349364905389032, [0.566695523116501]]","['Wp1', -0.02976417739513612, [1.1692780374822174]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W2', 0.026089100896953224, [1.237242660606845]]","['Wp2', -0.09150620998214347, [2.550147142279029]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.03405248322601663, [0.7613308954249088]]","['Wp2', -0.0776803028546409, [0.7728728695082472]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.055966216390705134, [0.5767303276759655]]","['Wp2', -0.03827906343918008, [0.9636210958987275]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W4', 0.05587933482314194, [0.041289845264826354]]","['Wp1', -0.03844005665635836, [2.948308298828755]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W4', 0.034002971701369365, [1.2158886216191027]]","['Wp1', -0.07776696430590264, [1.9674541676596007]]"
"['phi minus, i psi minus', 'psi plus, psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W4', 0.026089019065259983, [2.5680032084778475]]","['Wp1', -0.0915063509460771, [0.3270370102158882]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999993333336539, [1.5407311440370701]]","['Wp3', -0.12838812935307742, [2.2916988635845232]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04369096978817591, [0.6735308520886456]]","['Wp3', -0.1197035906128002, [1.9317230483108738]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.028004316971037585, [0.8319193685274843]]","['Wp3', -0.09528064136971784, [0.12075910328550533]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W4', 0.12499987500008637, [1.7840803939517471]]","['Wp3', -0.03784690637269418, [1.562531108995459]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567246605053, [0.21116361282594617]]","['Wp2', -0.03311697297832833, [0.3578117805552325]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.08583302431298133, [0.47562545774497317]]","['Wp3', -0.01981521621489671, [2.4024617406179876]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W4', 0.034002971693863134, [1.258241414620877]]","['Wp1', -0.033859552417255086, [3.073872486744654]]"
"['phi minus, i psi minus', 'phi plus, psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W4', 0.026089019065259993, [1.0328316053063529]]","['Wp1', -0.0465351654085862, [1.5509724655769814]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999993333336552, [2.281761578756871]]","['Wp3', -0.1283881293530985, [1.41396988168624]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04369096978817772, [0.6692774300698998]]","['Wp3', -0.11970359061281739, [0.29739973083014876]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.028004316971037675, [2.8400447509205646]]","['Wp3', -0.09528064136966945, [0.6819459735805472]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W5', 0.12499987500008336, [2.9065690506656447]]","['Wp2', -0.03784690637269459, [0.5840329867826963]]"
