0,1,2,3,4
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W3', 0.03400297169386301, [2.2521426790974663]]","['Wp1', -0.07776696430643878, [1.364574477164498]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W3', 0.02608901906533099, [1.5709857021986762]]","['Wp1', -0.09150635094610957, [0.9072602110712976]]"
"['phi plus, i psi plus', 'psi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.049999933333365505, [0.8487073292093795]]","['Wp2', -0.043833536112693625, [1.1256138314497073]]"
"['phi plus, i psi plus', 'psi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04369096978844489, [1.3256357548441775]]","['Wp2', -0.03462537989167515, [1.3728460193767178]]"
"['phi plus, i psi plus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.02800431697103781, [1.2259441194059462]]","['Wp1', -0.11156069941871735, [1.9100812001612069]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.049999933333365484, [1.1476862590380308]]","['Wp3', -0.12838812935309746, [2.528815573224881]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.125, [0.07626745525930369]]","['Wp3', -0.03784690637269365, [2.377759087777379]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04369096980556321, [0.2303933160994419]]","['Wp3', -0.11970359061280636, [2.153458237890507]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.1133656724660506, [2.4066660349250864]]","['Wp2', -0.03311697297833889, [2.9968615335752142]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.02800431697103785, [2.479547568146606]]","['Wp3', -0.095280641369725, [2.9669269128193547]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.08583302431306522, [0.34745257827649245]]","['Wp3', -0.0198152162148827, [2.297719042864383]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W3', 0.05587933482314035, [0.4105814408574639]]","['Wp2', -0.000799772266062964, [1.7655152404944912]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W1', 0.125, [2.2220562878248247]]","['Wp1', -0.03385955241727293, [2.080263551946734]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W1', 0.125, [0.5603304067375358]]","['Wp1', -0.04653516540842613, [2.4685104645428186]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(14.999999999999998, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.03349361556025491, [0.6247301669661154]]","['Wp3', -0.0023924616853696025, [2.9057736694331844]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(14.999999999999998, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.030301367809340934, [2.0457517328532324]]","['Wp3', -0.0019675143256226955, [0.8176848375266611]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(14.999999999999998, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.022177271044443572, [2.2965488543222783]]","['Wp3', -0.0008529363852904693, [0.8411993829299037]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(14.999999999999998, 54.022918311805235)]","[0.5, 0.5]","['W3', 0.012503471679976248, [2.548668541424785]]","['Wp1', -0.006881246155638246, [0.8203335877042156]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.04999993333391732, [2.0930680882430854]]","['Wp3', -0.12838812935292043, [1.8448288818970633]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W5', 0.12499987500008355, [1.0511762703149603]]","['Wp2', -0.03784690637249712, [2.4459755822492926]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.043690969791203176, [1.8883906104304153]]","['Wp3', -0.11970359061281484, [1.5493660698645124]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W5', 0.11336567246605056, [3.0086856067690197]]","['Wp3', -0.033116972978318546, [0.12016350555951834]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.02800431697122216, [1.7598609908671718]]","['Wp3', -0.0952806413697164, [0.053395403868834845]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W5', 0.08583302431298134, [0.1578402486882044]]","['Wp3', -0.01981521621489855, [2.6905847676525427]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W5', 0.05587933482314029, [1.00695493014671]]","['Wp2', -0.0007997722662494971, [2.516519086765441]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W5', 0.03400297169386299, [1.446291127853841]]","['Wp1', -0.03385955241727996, [1.4196462966600787]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W5', 0.026089019065260018, [1.0386483137660498]]","['Wp1', -0.04653516540862619, [1.5937848215502617]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.04999993333336554, [1.5017572726650865]]","['Wp1', -0.1283881293530968, [0.9636157785096486]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.12499987500008336, [0.5509357875191305]]","['Wp2', -0.03784690637252645, [1.1561432717281885]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.043690969788175306, [1.3674150768527507]]","['Wp1', -0.11970359061282128, [2.079154212788937]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.11336567246605467, [1.8457183032953222]]","['Wp1', -0.033116972978341375, [2.032228970621393]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.02800431697103762, [0.7759408612187861]]","['Wp1', -0.09528064136967887, [1.1543579916709434]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.08583302431298151, [0.0025599399542821266]]","['Wp2', -0.01981521621489843, [2.251926541000715]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.055879334823173296, [0.3384882366878798]]","['Wp2', -0.0007997722661961526, [1.8236071903224507]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W1', 0.03400297169386303, [2.3488689301766272]]","['Wp3', -0.03385955241723682, [1.2821779579214514]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W3', 0.0260890190652601, [0.7995490616255706]]","['Wp3', -0.04653516540849151, [0.4129434464433589]]"
"['phi plus, i psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999999999999995, [1.2569058023442277]]","['Wp1', -0.2098075116784448, [3.0221877139497617]]"
"['phi plus, i psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.043690969788175535, [1.3524161597723898]]","['Wp1', -0.19909500071815037, [2.448702612736593]]"
"['phi plus, i psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.028004317011979474, [1.1886476973553792]]","['Wp1', -0.16801149765278942, [1.504993571507285]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(14.999999999999998, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.03349361296951355, [1.0444746939165346]]","['Wp2', 4.5102810375396984e-17, [3.109558546509447]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(14.999999999999998, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.030058166475472783, [1.6111463501743302]]","['Wp2', 0.0, [1.331120478576394]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(14.999999999999998, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.021346938305286414, [2.5127339080422653]]","['Wp2', 2.0816681711721685e-17, [0.6533163363714811]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(14.999999999999998, 54.022918311805235)]","[0.5, 0.5]","['W3', 0.01102795435740892, [2.4492021266965947]]","['Wp2', 5.4643789493269423e-17, [2.574009843915462]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.049999900000066634, [1.3047534051929037]]","['Wp2', -0.09999993750001421, [1.0482754422285603]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.12499981250020302, [0.4266544117071244]]","['Wp2', 2.0816681711721685e-16, [0.5780195855962109]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.040692537972840524, [2.7185058598449765]]","['Wp2', -0.09394117724143602, [0.001169656591058971]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W4', 0.10814362755801823, [2.5037817315297173]]","['Wp2', 5.620504062164855e-15, [0.2384247959975679]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.018666419455690766, [1.1972574034237489]]","['Wp2', -0.07752957627308356, [1.465429758258311]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.07154365276880875, [2.186064220202187]]","['Wp2', 3.7470027081099033e-16, [1.4358035196844066]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W4', 0.03477240930634171, [1.815314923165687]]","['Wp2', 3.4035274598664955e-15, [2.317660473187139]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W3', 0.04995003955494773, [1.4039313726393077]]","['Wp2', -0.3999997777777968, [1.3011400012368435]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W3', 0.09990007160453435, [1.9430365673993877]]","['Wp2', -0.2999998125000184, [0.3102738659619082]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W3', 0.14985000052114844, [1.0519470171711585]]","['Wp2', -0.19999985714287533, [0.26407693791823994]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.19980000849658602, [1.43250551616762]]","['Wp2', -0.09999991666667524, [0.4417864816767334]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.5, 0.5]","['W4', 0.2497500000417386, [3.0840831856183]]","['Wp2', 3.885780586188048e-16, [2.0904384590113385]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W3', 0.049999999999999975, [0.8546756468440653]]","['Wp2', -0.37814431011411775, [3.0448857618626435]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W3', 0.06902222593786059, [1.0788568119325304]]","['Wp2', -0.28158310066396497, [0.6100197045756784]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W3', 0.10353333890679098, [0.6716883198552626]]","['Wp2', -0.18601156995191231, [1.686540335652816]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.13804445187650422, [0.7067377619084123]]","['Wp2', -0.09189362372408054, [0.8798943485279083]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.5, 0.5]","['W4', 0.1725555648446516, [3.0650575354265714]]","['Wp2', 3.0531133177191805e-16, [2.4878534491024533]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W3', 0.02058647252925504, [1.0903144618144283]]","['Wp2', -0.31508567547044164, [0.9533436556558027]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W2', 0.09999999999999992, [1.9005531017316821]]","['Wp2', -0.228771444662217, [2.427705226416945]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W3', 0.06175941650211177, [0.12413923948778505]]","['Wp2', -0.14646884358537804, [0.012470560532615216]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.08234588866827927, [1.2058646887158528]]","['Wp2', -0.06962360358178425, [2.137518995627049]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.10293236083534224, [2.7594348084333453]]","['Wp2', -1.3877787807814457e-17, [0.1221673201588635]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W4', 0.07629918250070558, [0.5437669910747134]]","['Wp2', -0.14852901129122825, [2.785765339751203]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W3', 0.028612193437764617, [0.5759844325766528]]","['Wp2', -0.08877000014434455, [1.0408282891245328]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W3', 0.03814959125035279, [0.24872856533849047]]","['Wp2', -0.0392813333389488, [1.648542676072623]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 54.022918311805235)]","[0.5, 0.5]","['W4', 0.047686989062941526, [2.8978296406008335]]","['Wp2', 3.469446951953614e-16, [2.9035916821548957]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 72.01145915590261)]","[0.2, 0.8]","['W4', 0.019552679731005558, [2.0920864422025844]]","['Wp2', -0.05590412668971376, [2.4928926271450442]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 72.01145915590261)]","[0.5, 0.5]","['W4', 0.012220424831879233, [0.17034689089242122]]","['Wp2', 9.194034422677078e-17, [2.578481966875481]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.05000000000000006, [2.5901539988063313]]","['Wp2', -0.09999993750001392, [2.0270844190533253]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.12499981250020321, [0.8076859191918516]]","['Wp2', 3.469446951953614e-17, [0.8400270815686648]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.050000000000000065, [2.7635094862832417]]","['Wp2', -0.09394117724143611, [2.5798205086400823]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.10814362755801829, [2.1670209855153613]]","['Wp2', 2.8449465006019636e-16, [1.068534360955084]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.01866641945038954, [0.07500458237608128]]","['Wp2', -0.07752957627308887, [0.7042085120071624]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.07154365276880875, [1.1406357053828768]]","['Wp2', 1.7937040741600185e-15, [1.4608017159421498]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W3', 0.034772409306302224, [1.2973688920110307]]","['Wp2', 1.5612511283791264e-16, [1.183307338974565]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(14.999999999999998, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.011059050439091014, [0.7568369551875531]]","['Wp1', -0.009442777419736523, [1.479016466674485]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(14.999999999999998, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.01102795435750889, [1.0854839307634]]","['Wp1', -0.009500052403095177, [3.112651422703919]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.02161190309206376, [1.205415610249927]]","['Wp1', -0.027871777529009704, [0.9819822718702975]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.03349944048736677, [2.2418464933797266]]","['Wp1', -0.013278918478425009, [1.6423561913291214]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.018666419450402816, [2.4799676104997976]]","['Wp1', -0.03715199590888288, [3.0894655522045538]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.03487600753774469, [1.5924880268597228]]","['Wp1', -0.02736557873283528, [2.9765070221972936]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.03477240930630218, [1.4709038825909206]]","['Wp1', -0.02752627189444179, [0.6188277758018196]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W4', 0.12499999999999992, [2.967295235863756]]","['Wp1', -0.08071891388307124, [1.2270494307270643]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W1', 0.04995000002674695, [1.5900374483002924]]","['Wp1', -0.002769030522258722, [0.5404585853634288]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W1', 0.03451111296893042, [1.3693957197370459]]","['Wp1', -0.09025783742743781, [0.3533093320352518]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W2', 0.0196764006547751, [1.6762330194807995]]","['Wp1', -0.027724634504717453, [1.0617290648518791]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W2', 0.01721685056434348, [1.0823225060469044]]","['Wp1', -0.012057279936817367, [2.96688284448242]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.014757300491936992, [1.708774465267513]]","['Wp1', -0.04281905968603257, [0.989545451850899]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.01229775040305104, [0.8033203628988257]]","['Wp1', -0.08616174518665566, [2.6032387738940788]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W1', 0.020586472167070338, [2.0692362444304657]]","['Wp1', -0.2163508227985197, [3.0172192953667634]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W1', 0.04117294433413698, [0.7485156335782074]]","['Wp1', -0.14255016415444355, [2.0096411669202645]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W1', 0.06175941650120531, [2.2879987937722306]]","['Wp1', -0.07400675421861974, [2.6805721152560436]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.05740074671349672, [0.3450869655771195]]","['Wp1', -0.012103965587843268, [3.086505271931974]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.047833955594580604, [0.12392065710343791]]","['Wp1', -0.03590596184946543, [3.119019168226911]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W1', 0.01907479562517655, [1.0324856722602196]]","['Wp1', -0.23366316541201887, [1.6199408568484284]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W1', 0.028612193437766296, [0.7241021549236191]]","['Wp1', -0.15815399753216086, [1.4842877097091944]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W1', 0.03814959125035284, [0.4596043922187341]]","['Wp1', -0.09177997385082898, [0.9132696861111064]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.04768698906397054, [0.2563778472993797]]","['Wp1', -0.036113803911709756, [1.2694311521070238]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 72.01145915590261)]","[0.5, 0.5]","['W1', 0.01222042483335251, [2.138413932351888]]","['Wp1', -0.08627110005807016, [2.994893225355493]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.021611903092063744, [2.8024979735287365]]","['Wp1', -0.02787177752900971, [2.0023673924306986]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.033499440487366784, [0.4707888130946787]]","['Wp1', -0.013278918478424863, [2.47902966948262]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.01866641945038512, [1.4236081659299853]]","['Wp1', -0.03715199590888317, [1.6783856055745807]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.03487600753774495, [0.5930616264110082]]","['Wp1', -0.027365578732835696, [2.5607172385165358]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.03477240930630221, [0.14590906429653094]]","['Wp1', -0.02752627189444183, [3.0516077958675907]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.049999933333365526, [1.3367124540332895]]","['Wp3', -0.12838812935304544, [2.1255107177863306]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.1249998750000833, [0.6191962587758563]]","['Wp3', -0.037846906372675036, [2.1608151874822483]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04369096978817538, [1.0042505398920853]]","['Wp3', -0.11970359061282031, [1.7817131416462835]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567246605062, [0.7387710979104144]]","['Wp3', -0.033116972977944456, [0.6458804811164814]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.02800431697103764, [0.9411295030886685]]","['Wp3', -0.09528064136967279, [2.1715999547092824]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.08583302431298137, [1.5303950339909413]]","['Wp3', -0.019815216214900254, [1.631620155053787]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.05587933482314035, [1.613280100871403]]","['Wp1', -0.0007997722661601536, [0.7687631051673175]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W1', 0.034002971693864834, [0.23056437059448195]]","['Wp2', -0.03385955241718283, [2.231851339102112]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W1', 0.026089019065259983, [1.3398576854300406]]","['Wp2', -0.04653516540837442, [1.0399513804886105]]"
"['phi plus, i phi minus', 'phi minus, psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.049999933333365804, [2.5041290397460196]]","['Wp3', -0.2098075123640121, [1.045664710534409]]"
"['phi plus, i phi minus', 'phi minus, psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.0436909697881753, [2.1805465259954833]]","['Wp3', -0.19909500071816938, [1.9412230461486233]]"
"['phi plus, i phi minus', 'phi minus, psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.028004316971037974, [0.5345582339238402]]","['Wp3', -0.16801149765278586, [2.3717190152374146]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.04999993333336547, [0.8423063903633031]]","['Wp2', -0.12838812935309854, [1.534486601577638]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.12499987500008333, [2.6166667814559434]]","['Wp2', -0.03784690637268181, [2.218397871351909]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04369096978817533, [2.8286243999340903]]","['Wp2', -0.11970359061275554, [0.3117144018895926]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.11336567246605063, [0.41877133586834886]]","['Wp1', -0.03311697297833924, [3.051504862987217]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.028004316971037613, [2.2919292802298594]]","['Wp2', -0.09528064136972492, [1.0087041228568172]]"
